year,disease,sido,sigungu,gender,age_group,patients,visit_days,cost,context_key,visit_days_per_patient,cost_per_patient
2024,불면증,경기,포천시,남,100세이상,0,0,0,sleep,0.0,0.0
2024,불면증,경기,포천시,여,0~9세,0,0,0,sleep,0.0,0.0
2024,불면증,경기,포천시,여,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,경기,포천시,여,20~29세,35,87,2337540,sleep,2.4857142857142858,66786.85714285714
2024,불면증,경기,포천시,여,30~39세,51,246,3868670,sleep,4.823529411764706,75856.27450980392
2024,불면증,경기,포천시,여,40~49세,105,346,7258820,sleep,3.295238095238095,69131.61904761905
2024,불면증,경기,포천시,여,50~59세,159,489,11298740,sleep,3.0754716981132075,71061.25786163523
2024,불면증,경기,포천시,여,60~69세,274,795,19110620,sleep,2.9014598540145986,69746.78832116789
2024,불면증,경기,포천시,여,70~79세,146,379,9808640,sleep,2.595890410958904,67182.46575342465
2024,불면증,경기,포천시,여,80~89세,105,394,7404200,sleep,3.7523809523809524,70516.19047619047
2024,불면증,경기,포천시,여,90~99세,24,113,1755890,sleep,4.708333333333333,73162.08333333333
2024,불면증,경기,포천시,여,100세이상,0,0,0,sleep,0.0,0.0
2024,불면증,경기,여주시,남,0~9세,0,0,0,sleep,0.0,0.0
2024,불면증,경기,여주시,남,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,경기,여주시,남,20~29세,26,134,4293150,sleep,5.153846153846154,165121.15384615384
2024,불면증,경기,여주시,남,30~39세,55,231,5733370,sleep,4.2,104243.09090909091
2024,불면증,경기,여주시,남,40~49세,92,366,9398830,sleep,3.9782608695652173,102161.19565217392
2024,불면증,경기,여주시,남,50~59세,135,586,16299910,sleep,4.340740740740741,120740.07407407407
2024,불면증,경기,여주시,남,60~69세,223,760,21374340,sleep,3.408071748878924,95849.05829596413
2024,불면증,경기,여주시,남,70~79세,193,895,22006080,sleep,4.637305699481865,114021.13989637306
2024,불면증,경기,여주시,남,80~89세,92,362,9617730,sleep,3.9347826086956523,104540.54347826086
2024,불면증,경기,여주시,남,90~99세,10,36,1528340,sleep,3.6,152834.0
2024,불면증,경기,여주시,남,100세이상,0,0,0,sleep,0.0,0.0
2024,불면증,경기,여주시,여,0~9세,0,0,0,sleep,0.0,0.0
2024,불면증,경기,여주시,여,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,경기,여주시,여,20~29세,30,155,4292120,sleep,5.166666666666667,143070.66666666666
2024,불면증,경기,여주시,여,30~39세,85,313,8088760,sleep,3.6823529411764704,95161.88235294117
2024,불면증,경기,여주시,여,40~49세,169,876,22610840,sleep,5.183431952662722,133791.9526627219
2024,불면증,경기,여주시,여,50~59세,265,928,26295780,sleep,3.5018867924528303,99229.35849056604
2024,불면증,경기,여주시,여,60~69세,368,1506,45248830,sleep,4.092391304347826,122958.77717391304
2024,불면증,경기,여주시,여,70~79세,228,754,20943830,sleep,3.307017543859649,91858.90350877192
2024,불면증,경기,여주시,여,80~89세,123,620,25344520,sleep,5.040650406504065,206053.0081300813
2024,불면증,경기,여주시,여,90~99세,29,90,1102110,sleep,3.103448275862069,38003.793103448275
2024,불면증,경기,여주시,여,100세이상,0,0,0,sleep,0.0,0.0
2024,불면증,강원,고성군,남,0~9세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,고성군,남,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,고성군,남,20~29세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,고성군,남,30~39세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,고성군,남,40~49세,12,35,632660,sleep,2.9166666666666665,52721.666666666664
2024,불면증,강원,고성군,남,50~59세,19,72,983190,sleep,3.789473684210526,51746.84210526316
2024,불면증,강원,고성군,남,60~69세,26,93,1817250,sleep,3.576923076923077,69894.23076923077
2024,불면증,강원,고성군,남,70~79세,18,94,1549900,sleep,5.222222222222222,86105.55555555556
2024,불면증,강원,고성군,남,80~89세,18,81,1177940,sleep,4.5,65441.11111111111
2024,불면증,강원,고성군,남,90~99세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,고성군,남,100세이상,0,0,0,sleep,0.0,0.0
2024,불면증,강원,고성군,여,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,고성군,여,20~29세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,고성군,여,30~39세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,고성군,여,40~49세,20,59,1133570,sleep,2.95,56678.5
2024,불면증,강원,고성군,여,50~59세,34,102,1760570,sleep,3.0,51781.470588235294
2024,불면증,강원,고성군,여,60~69세,39,109,1834120,sleep,2.7948717948717947,47028.717948717946
2024,불면증,강원,고성군,여,70~79세,34,121,2235690,sleep,3.5588235294117645,65755.58823529411
2024,불면증,강원,고성군,여,80~89세,20,60,847440,sleep,3.0,42372.0
2024,불면증,강원,고성군,여,90~99세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,고성군,여,100세이상,0,0,0,sleep,0.0,0.0
2024,불면증,강원,양구군,남,0~9세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,양구군,남,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,양구군,남,20~29세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,양구군,남,30~39세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,양구군,남,40~49세,16,56,869670,sleep,3.5,54354.375
2024,불면증,강원,양구군,남,50~59세,16,66,1067030,sleep,4.125,66689.375
2024,불면증,강원,양구군,남,60~69세,57,169,3000730,sleep,2.9649122807017543,52644.38596491228
2024,불면증,강원,양구군,남,70~79세,23,54,752920,sleep,2.347826086956522,32735.652173913044
2024,불면증,강원,양구군,남,80~89세,20,43,928860,sleep,2.15,46443.0
2024,불면증,강원,양구군,남,90~99세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,양구군,남,100세이상,0,0,0,sleep,0.0,0.0
2024,불면증,강원,양구군,여,0~9세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,양구군,여,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,양구군,여,20~29세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,양구군,여,30~39세,13,24,398540,sleep,1.8461538461538463,30656.923076923078
2024,불면증,강원,양구군,여,40~49세,32,163,2381010,sleep,5.09375,74406.5625
2024,불면증,강원,양구군,여,50~59세,49,159,2429510,sleep,3.2448979591836733,49581.836734693876
2024,불면증,강원,양구군,여,60~69세,48,146,2424800,sleep,3.0416666666666665,50516.666666666664
2024,불면증,강원,양구군,여,70~79세,34,105,2034040,sleep,3.088235294117647,59824.705882352944
2024,불면증,강원,양구군,여,80~89세,26,83,1401340,sleep,3.1923076923076925,53897.692307692305
2024,불면증,강원,양구군,여,90~99세,10,33,418330,sleep,3.3,41833.0
2024,불면증,강원,양구군,여,100세이상,0,0,0,sleep,0.0,0.0
2024,불면증,강원,양양군,남,0~9세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,양양군,남,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,양양군,남,20~29세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,양양군,남,30~39세,10,36,547030,sleep,3.6,54703.0
2024,불면증,강원,양양군,남,40~49세,11,56,841140,sleep,5.090909090909091,76467.27272727272
2024,불면증,강원,양양군,남,50~59세,25,102,1584260,sleep,4.08,63370.4
2024,불면증,강원,양양군,남,60~69세,35,111,1682390,sleep,3.1714285714285713,48068.28571428572
2024,불면증,강원,양양군,남,70~79세,31,78,1222820,sleep,2.5161290322580645,39445.8064516129
2024,불면증,강원,양양군,남,80~89세,37,150,2214910,sleep,4.054054054054054,59862.43243243243
2024,불면증,강원,양양군,남,90~99세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,양양군,여,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,양양군,여,20~29세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,양양군,여,30~39세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,양양군,여,40~49세,26,88,1449220,sleep,3.3846153846153846,55739.230769230766
2024,불면증,강원,양양군,여,50~59세,41,119,1899060,sleep,2.902439024390244,46318.53658536585
2024,불면증,강원,양양군,여,60~69세,62,204,3239570,sleep,3.2903225806451615,52251.12903225807
2024,불면증,강원,양양군,여,70~79세,61,205,3413620,sleep,3.360655737704918,55960.983606557376
2024,불면증,강원,양양군,여,80~89세,28,101,1684060,sleep,3.607142857142857,60145.0
2024,불면증,강원,양양군,여,90~99세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,양양군,여,100세이상,0,0,0,sleep,0.0,0.0
2024,불면증,강원,영월군,남,0~9세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,영월군,남,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,영월군,남,20~29세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,영월군,남,30~39세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,영월군,남,40~49세,12,36,507910,sleep,3.0,42325.833333333336
2024,불면증,강원,영월군,남,50~59세,24,45,1018430,sleep,1.875,42434.583333333336
2024,불면증,강원,영월군,남,60~69세,52,130,1966880,sleep,2.5,37824.61538461538
2024,불면증,강원,영월군,남,70~79세,62,211,2765150,sleep,3.403225806451613,44599.1935483871
2024,불면증,강원,영월군,남,80~89세,44,116,1915100,sleep,2.6363636363636362,43525.0
2024,불면증,강원,영월군,남,90~99세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,영월군,남,100세이상,0,0,0,sleep,0.0,0.0
2024,불면증,강원,영월군,여,0~9세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,영월군,여,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,영월군,여,20~29세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,영월군,여,30~39세,10,21,302410,sleep,2.1,30241.0
2024,불면증,강원,영월군,여,40~49세,34,118,1799940,sleep,3.4705882352941178,52939.41176470588
2024,불면증,강원,영월군,여,50~59세,47,125,1926490,sleep,2.6595744680851063,40989.14893617021
2024,불면증,강원,영월군,여,60~69세,88,323,5150130,sleep,3.6704545454545454,58524.204545454544
2024,불면증,강원,영월군,여,70~79세,68,200,3479100,sleep,2.9411764705882355,51163.23529411765
2024,불면증,강원,영월군,여,80~89세,68,164,2778480,sleep,2.411764705882353,40860.0
2024,불면증,강원,영월군,여,90~99세,11,24,308570,sleep,2.1818181818181817,28051.81818181818
2024,불면증,강원,영월군,여,100세이상,0,0,0,sleep,0.0,0.0
2024,불면증,강원,인제군,남,0~9세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,인제군,남,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,인제군,남,20~29세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,인제군,남,30~39세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,인제군,남,40~49세,15,53,740060,sleep,3.533333333333333,49337.333333333336
2024,불면증,강원,인제군,남,50~59세,20,51,776730,sleep,2.55,38836.5
2024,불면증,강원,인제군,남,60~69세,39,81,1302330,sleep,2.076923076923077,33393.07692307692
2024,불면증,강원,인제군,남,70~79세,19,68,959290,sleep,3.5789473684210527,50488.94736842105
2024,불면증,강원,인제군,남,80~89세,22,108,1456540,sleep,4.909090909090909,66206.36363636363
2024,불면증,강원,인제군,남,90~99세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,인제군,남,100세이상,0,0,0,sleep,0.0,0.0
2024,불면증,강원,인제군,여,0~9세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,인제군,여,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,인제군,여,20~29세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,인제군,여,30~39세,18,110,1631570,sleep,6.111111111111111,90642.77777777778
2024,불면증,강원,인제군,여,40~49세,52,216,3044570,sleep,4.153846153846154,58549.42307692308
2024,불면증,강원,인제군,여,50~59세,47,149,2214280,sleep,3.1702127659574466,47112.34042553192
2024,불면증,강원,인제군,여,60~69세,72,158,2688090,sleep,2.1944444444444446,37334.583333333336
2024,불면증,강원,인제군,여,70~79세,33,58,1006230,sleep,1.7575757575757576,30491.81818181818
2024,불면증,강원,인제군,여,80~89세,19,72,1522310,sleep,3.789473684210526,80121.57894736843
2024,불면증,강원,인제군,여,90~99세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,정선군,남,0~9세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,정선군,남,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,정선군,남,20~29세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,정선군,남,30~39세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,정선군,남,40~49세,18,44,1098260,sleep,2.4444444444444446,61014.444444444445
2024,불면증,강원,정선군,남,50~59세,39,109,2422540,sleep,2.7948717948717947,62116.41025641026
2024,불면증,강원,정선군,남,60~69세,51,138,3041360,sleep,2.7058823529411766,59634.509803921566
2024,불면증,강원,정선군,남,70~79세,47,162,2356570,sleep,3.4468085106382977,50139.78723404255
2024,불면증,강원,정선군,남,80~89세,24,75,1383150,sleep,3.125,57631.25
2024,불면증,강원,정선군,남,90~99세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,정선군,남,100세이상,0,0,0,sleep,0.0,0.0
2024,불면증,강원,정선군,여,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,정선군,여,20~29세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,정선군,여,30~39세,13,61,918710,sleep,4.6923076923076925,70670.0
2024,불면증,강원,정선군,여,40~49세,28,82,1514740,sleep,2.9285714285714284,54097.857142857145
2024,불면증,강원,정선군,여,50~59세,37,144,2396690,sleep,3.891891891891892,64775.40540540541
2024,불면증,강원,정선군,여,60~69세,55,140,4297980,sleep,2.5454545454545454,78145.09090909091
2024,불면증,강원,정선군,여,70~79세,26,55,1162270,sleep,2.1153846153846154,44702.692307692305
2024,불면증,강원,정선군,여,80~89세,24,68,1251010,sleep,2.8333333333333335,52125.416666666664
2024,불면증,강원,정선군,여,90~99세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,정선군,여,100세이상,0,0,0,sleep,0.0,0.0
2024,불면증,강원,철원군,남,0~9세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,철원군,남,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,철원군,남,20~29세,13,45,650490,sleep,3.4615384615384617,50037.692307692305
2024,불면증,강원,철원군,남,30~39세,14,61,873210,sleep,4.357142857142857,62372.142857142855
2024,불면증,강원,철원군,남,40~49세,33,122,1772570,sleep,3.696969696969697,53714.242424242424
2024,불면증,강원,철원군,남,50~59세,45,162,2628970,sleep,3.6,58421.555555555555
2024,불면증,강원,철원군,남,60~69세,58,195,2873030,sleep,3.3620689655172415,49535.0
2024,불면증,강원,철원군,남,70~79세,57,165,2513290,sleep,2.8947368421052633,44092.80701754386
2024,불면증,강원,철원군,남,80~89세,40,154,2236760,sleep,3.85,55919.0
2024,불면증,강원,철원군,남,90~99세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,철원군,남,100세이상,0,0,0,sleep,0.0,0.0
2024,불면증,강원,철원군,여,0~9세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,철원군,여,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,철원군,여,20~29세,10,26,469430,sleep,2.6,46943.0
2024,불면증,강원,철원군,여,30~39세,22,86,1289190,sleep,3.909090909090909,58599.545454545456
2024,불면증,강원,철원군,여,40~49세,46,222,3459860,sleep,4.826086956521739,75214.34782608696
2024,불면증,강원,철원군,여,50~59세,53,189,2850760,sleep,3.5660377358490565,53787.92452830189
2024,불면증,강원,철원군,여,60~69세,103,278,4431760,sleep,2.6990291262135924,43026.796116504855
2024,불면증,강원,철원군,여,70~79세,63,171,2628910,sleep,2.7142857142857144,41728.730158730155
2024,불면증,강원,철원군,여,80~89세,43,149,2276130,sleep,3.4651162790697674,52933.25581395349
2024,불면증,강원,철원군,여,90~99세,12,44,479380,sleep,3.6666666666666665,39948.333333333336
2024,불면증,강원,철원군,여,100세이상,0,0,0,sleep,0.0,0.0
2024,불면증,강원,평창군,남,0~9세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,평창군,남,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,평창군,남,20~29세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,평창군,남,30~39세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,평창군,남,40~49세,23,85,1532680,sleep,3.6956521739130435,66638.26086956522
2024,불면증,강원,평창군,남,50~59세,38,93,1674010,sleep,2.4473684210526314,44052.89473684211
2024,불면증,강원,평창군,남,60~69세,88,296,5997790,sleep,3.3636363636363638,68156.70454545454
2024,불면증,강원,평창군,남,70~79세,83,293,6400730,sleep,3.5301204819277108,77117.22891566265
2024,불면증,강원,평창군,남,80~89세,56,222,4804200,sleep,3.9642857142857144,85789.28571428571
2024,불면증,강원,평창군,남,90~99세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,평창군,남,100세이상,0,0,0,sleep,0.0,0.0
2024,불면증,강원,평창군,여,0~9세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,평창군,여,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,평창군,여,20~29세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,평창군,여,30~39세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,평창군,여,40~49세,28,85,1479990,sleep,3.0357142857142856,52856.78571428572
2024,불면증,강원,평창군,여,50~59세,80,292,4865700,sleep,3.65,60821.25
2024,불면증,강원,평창군,여,60~69세,126,404,7810290,sleep,3.2063492063492065,61986.42857142857
2024,불면증,강원,평창군,여,70~79세,96,307,7924090,sleep,3.1979166666666665,82542.60416666667
2024,불면증,강원,평창군,여,80~89세,65,264,6245960,sleep,4.061538461538461,96091.69230769231
2024,불면증,강원,평창군,여,90~99세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,평창군,여,100세이상,0,0,0,sleep,0.0,0.0
2024,불면증,강원,홍천군,남,0~9세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,홍천군,남,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,홍천군,남,20~29세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,홍천군,남,30~39세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,홍천군,남,40~49세,33,166,2495050,sleep,5.03030303030303,75607.57575757576
2024,불면증,강원,홍천군,남,50~59세,52,170,2926640,sleep,3.269230769230769,56281.53846153846
2024,불면증,강원,홍천군,남,60~69세,102,334,9832060,sleep,3.2745098039215685,96392.74509803922
2024,불면증,강원,홍천군,남,70~79세,90,258,4252390,sleep,2.8666666666666667,47248.77777777778
2024,불면증,강원,홍천군,남,80~89세,57,280,4538940,sleep,4.912280701754386,79630.52631578948
2024,불면증,강원,홍천군,남,90~99세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,홍천군,남,100세이상,0,0,0,sleep,0.0,0.0
2024,불면증,강원,홍천군,여,0~9세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,홍천군,여,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,홍천군,여,20~29세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,홍천군,여,30~39세,11,37,551340,sleep,3.3636363636363638,50121.818181818184
2024,불면증,강원,홍천군,여,40~49세,37,164,2404100,sleep,4.4324324324324325,64975.67567567567
2024,불면증,강원,홍천군,여,50~59세,92,251,4133340,sleep,2.7282608695652173,44927.608695652176
2024,불면증,강원,홍천군,여,60~69세,128,293,4809680,sleep,2.2890625,37575.625
2024,불면증,강원,홍천군,여,70~79세,73,234,4023850,sleep,3.2054794520547945,55121.232876712325
2024,불면증,강원,홍천군,여,80~89세,53,150,2406140,sleep,2.830188679245283,45398.8679245283
2024,불면증,강원,홍천군,여,90~99세,17,48,643410,sleep,2.823529411764706,37847.64705882353
2024,불면증,강원,홍천군,여,100세이상,0,0,0,sleep,0.0,0.0
2024,불면증,강원,화천군,남,0~9세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,화천군,남,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,화천군,남,20~29세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,화천군,남,30~39세,11,16,249370,sleep,1.4545454545454546,22670.0
2024,불면증,강원,화천군,남,40~49세,15,78,1050030,sleep,5.2,70002.0
2024,불면증,강원,화천군,남,50~59세,33,87,1237050,sleep,2.6363636363636362,37486.36363636364
2024,불면증,강원,화천군,남,60~69세,49,95,1463920,sleep,1.9387755102040816,29875.918367346938
2024,불면증,강원,화천군,남,70~79세,25,46,632730,sleep,1.84,25309.2
2024,불면증,강원,화천군,남,80~89세,28,67,849430,sleep,2.392857142857143,30336.785714285714
2024,불면증,강원,화천군,남,90~99세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,화천군,남,100세이상,0,0,0,sleep,0.0,0.0
2024,불면증,강원,화천군,여,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,화천군,여,20~29세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,화천군,여,30~39세,13,67,920950,sleep,5.153846153846154,70842.30769230769
2024,불면증,강원,화천군,여,40~49세,29,84,1360870,sleep,2.896551724137931,46926.55172413793
2024,불면증,강원,화천군,여,50~59세,35,95,1478430,sleep,2.7142857142857144,42240.857142857145
2024,불면증,강원,화천군,여,60~69세,49,152,2165250,sleep,3.1020408163265305,44188.77551020408
2024,불면증,강원,화천군,여,70~79세,27,77,1116450,sleep,2.8518518518518516,41350.0
2024,불면증,강원,화천군,여,80~89세,23,89,1351820,sleep,3.869565217391304,58774.782608695656
2024,불면증,강원,화천군,여,90~99세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,화천군,여,100세이상,0,0,0,sleep,0.0,0.0
2024,불면증,강원,횡성군,남,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,횡성군,남,20~29세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,횡성군,남,30~39세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,횡성군,남,40~49세,16,37,597510,sleep,2.3125,37344.375
2024,불면증,강원,횡성군,남,50~59세,16,35,792320,sleep,2.1875,49520.0
2024,불면증,강원,횡성군,남,60~69세,60,189,3741470,sleep,3.15,62357.833333333336
2024,불면증,강원,횡성군,남,70~79세,58,174,3058140,sleep,3.0,52726.55172413793
2024,불면증,강원,횡성군,남,80~89세,41,100,1739070,sleep,2.4390243902439024,42416.34146341463
2024,불면증,강원,횡성군,남,90~99세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,횡성군,남,100세이상,0,0,0,sleep,0.0,0.0
2024,불면증,강원,횡성군,여,0~9세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,횡성군,여,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,횡성군,여,20~29세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,횡성군,여,30~39세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,횡성군,여,40~49세,21,57,1014810,sleep,2.7142857142857144,48324.28571428572
2024,불면증,강원,횡성군,여,50~59세,53,137,2647340,sleep,2.5849056603773586,49949.811320754714
2024,불면증,강원,횡성군,여,60~69세,80,277,4924380,sleep,3.4625,61554.75
2024,불면증,강원,횡성군,여,70~79세,69,250,5268990,sleep,3.6231884057971016,76362.17391304347
2024,불면증,강원,횡성군,여,80~89세,50,157,2583930,sleep,3.14,51678.6
2024,불면증,강원,횡성군,여,90~99세,10,43,637020,sleep,4.3,63702.0
2024,불면증,강원,횡성군,여,100세이상,0,0,0,sleep,0.0,0.0
2024,불면증,강원,강릉시,남,0~9세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,강릉시,남,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,강릉시,남,20~29세,68,231,9178630,sleep,3.3970588235294117,134979.85294117648
2024,불면증,강원,강릉시,남,30~39세,94,284,11712900,sleep,3.021276595744681,124605.31914893616
2024,불면증,강원,강릉시,남,40~49세,163,661,25174940,sleep,4.0552147239263805,154447.4846625767
2024,불면증,강원,강릉시,남,50~59세,241,824,30567980,sleep,3.4190871369294604,126838.09128630706
2024,불면증,강원,강릉시,남,60~69세,361,1355,44260690,sleep,3.7534626038781163,122605.78947368421
2024,불면증,강원,강릉시,남,70~79세,338,1355,46239940,sleep,4.008875739644971,136804.55621301776
2024,불면증,강원,강릉시,남,80~89세,231,1104,36453030,sleep,4.779220779220779,157805.32467532466
2024,불면증,강원,강릉시,남,90~99세,19,104,3316060,sleep,5.473684210526316,174529.47368421053
2024,불면증,강원,강릉시,남,100세이상,0,0,0,sleep,0.0,0.0
2024,불면증,강원,강릉시,여,0~9세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,강릉시,여,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,강릉시,여,20~29세,81,204,9248340,sleep,2.5185185185185186,114177.03703703704
2024,불면증,강원,강릉시,여,30~39세,130,550,17160290,sleep,4.230769230769231,132002.23076923078
2024,불면증,강원,강릉시,여,40~49세,319,1478,52284700,sleep,4.633228840125392,163901.88087774295
2024,불면증,강원,강릉시,여,50~59세,445,1598,54938920,sleep,3.5910112359550563,123458.24719101124
2024,불면증,강원,강릉시,여,60~69세,606,2113,70819970,sleep,3.4867986798679866,116864.63696369636
2024,불면증,강원,강릉시,여,70~79세,475,1921,63249410,sleep,4.04421052631579,133156.65263157894
2024,불면증,강원,강릉시,여,80~89세,268,987,28928260,sleep,3.6828358208955225,107941.26865671642
2024,불면증,강원,강릉시,여,90~99세,46,185,3355630,sleep,4.021739130434782,72948.47826086957
2024,불면증,강원,강릉시,여,100세이상,0,0,0,sleep,0.0,0.0
2024,불면증,강원,동해시,남,0~9세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,동해시,남,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,동해시,남,20~29세,18,79,2010120,sleep,4.388888888888889,111673.33333333333
2024,불면증,강원,동해시,남,30~39세,45,182,4468660,sleep,4.044444444444444,99303.55555555556
2024,불면증,강원,동해시,남,40~49세,80,337,9294670,sleep,4.2125,116183.375
2024,불면증,강원,동해시,남,50~59세,91,310,8452270,sleep,3.4065934065934065,92882.08791208791
2024,불면증,강원,동해시,남,60~69세,122,459,11516870,sleep,3.762295081967213,94400.5737704918
2024,불면증,강원,동해시,남,70~79세,108,378,11911820,sleep,3.5,110294.62962962964
2024,불면증,강원,동해시,남,80~89세,71,259,6213350,sleep,3.647887323943662,87511.97183098592
2024,불면증,강원,동해시,남,90~99세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,동해시,남,100세이상,0,0,0,sleep,0.0,0.0
2024,불면증,강원,동해시,여,0~9세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,동해시,여,10~19세,0,0,0,sleep,0.0,0.0
2024,불면증,강원,동해시,여,20~29세,26,78,2752890,sleep,3.0,105880.38461538461
2024,불면증,강원,동해시,여,30~39세,58,181,5311530,sleep,3.1206896551724137,91578.10344827586
2024,불면증,강원,동해시,여,40~49세,131,509,14023250,sleep,3.885496183206107,107047.70992366412
2024,불면증,강원,동해시,여,50~59세,173,649,19776350,sleep,3.7514450867052025,114314.16184971099
2024,불면증,강원,동해시,여,60~69세,224,849,24071940,sleep,3.7901785714285716,107464.01785714286
2024,불면증,강원,동해시,여,70~79세,154,536,16138380,sleep,3.4805194805194803,104794.67532467532
2024,불면증,강원,동해시,여,80~89세,79,265,5838590,sleep,3.3544303797468356,73906.20253164557
2024,불면증,강원,동해시,여,90~99세,10,38,991600,sleep,3.8,99160.0
2024,불면증,강원,동해시,여,100세이상,0,0,0,sleep,0.0,0.0
